,semivariance,n_pairs,lag_bin,azimuth
123,0.09330424526451433,678,100.9999999999999,45.0
124,0.1106232312378321,705,103.66666666666657,45.0
125,0.10329817977190427,687,106.33333333333324,45.0
126,0.10197773761235883,517,108.99999999999991,45.0
127,0.07371531102494222,294,111.66666666666659,45.0
128,0.11260314609234066,330,114.33333333333326,45.0
129,0.10880369329645903,259,116.99999999999993,45.0
130,0.09991049071260173,168,119.6666666666666,45.0
131,0.09034957413326343,116,122.33333333333327,45.0
132,0.038828464380872174,769,7.666666666666387,67.5
133,0.04490821980717049,2232,10.333333333333059,67.5
134,0.05705731979320196,709,12.999999999999732,67.5
135,0.0428201663160543,1754,15.666666666666403,67.5
136,0.0540533008441502,1339,18.333333333333073,67.5
137,0.047017197407977857,2287,20.999999999999748,67.5
138,0.055994303169771165,1327,23.66666666666642,67.5
139,0.0531943749104645,3580,26.33333333333309,67.5
140,0.0536623064556551,2285,28.999999999999762,67.5
141,0.054861333273317846,2753,31.666666666666433,67.5
142,0.05657335223376974,2904,34.3333333333331,67.5
143,0.06072992089336164,2758,36.99999999999978,67.5
144,0.061535548407373755,3117,39.66666666666645,67.5
145,0.0652792018537477,2701,42.33333333333312,67.5
146,0.0668916049453326,3480,44.999999999999794,67.5
147,0.06800209028926175,1433,47.666666666666465,67.5
148,0.07000705628058104,4333,50.33333333333314,67.5
149,0.07445872960830888,2522,52.99999999999981,67.5
150,0.07096337455204653,2492,55.66666666666648,67.5
151,0.07692946849059126,2301,58.33333333333315,67.5
152,0.07827268028260059,3600,60.99999999999982,67.5
153,0.08194954357578103,1973,63.666666666666494,67.5
154,0.0845644700380111,3573,66.33333333333317,67.5
155,0.08422755492803029,2360,68.99999999999984,67.5
156,0.08910780554053849,2641,71.66666666666652,67.5
157,0.09082868358724842,2416,74.33333333333319,67.5
158,0.09417480425054185,2317,76.99999999999986,67.5
159,0.0892417275313747,1909,79.66666666666653,67.5
160,0.0969578654100526,1793,82.3333333333332,67.5
161,0.08897907182635051,2094,84.99999999999987,67.5
162,0.09337950983482401,1153,87.66666666666654,67.5
163,0.08422468587601949,1365,90.33333333333321,67.5
164,0.09814703100267198,1402,92.99999999999989,67.5
165,0.09853493758110225,1232,95.66666666666656,67.5
166,0.1015713857474414,994,98.33333333333323,67.5
167,0.09388039656546575,686,100.9999999999999,67.5
168,0.10804701321056538,754,103.66666666666657,67.5
169,0.1010777751697007,742,106.33333333333324,67.5
170,0.1033397573921246,544,108.99999999999991,67.5
171,0.08399399405506806,330,111.66666666666659,67.5
172,0.11060283599383697,377,114.33333333333326,67.5
173,0.10799473695244874,292,116.99999999999993,67.5
174,0.09587326782591454,228,119.6666666666666,67.5
175,0.09930779464191197,140,122.33333333333327,67.5
176,0.039919568925127435,702,7.666666666666389,90.0
177,0.044515210300717256,1863,10.333333333333062,90.0
178,0.059261031151455194,607,12.999999999999735,90.0
179,0.0428201663160543,1754,15.666666666666409,90.0
180,0.05227308184479246,1001,18.33333333333308,90.0
181,0.04722798185659025,2157,20.999999999999755,90.0
182,0.05426341586590635,1005,23.66666666666643,90.0
183,0.053384211010671645,3279,26.3333333333331,90.0
184,0.053462298183914576,1849,28.999999999999773,90.0
185,0.054333733659873686,2485,31.666666666666448,90.0
186,0.0566655077710237,2478,34.33333333333312,90.0
187,0.06064236073104958,2250,36.999999999999794,90.0
188,0.060930440834265,2642,39.666666666666465,90.0
189,0.06490595114425857,2325,42.333333333333144,90.0
190,0.06679391452931988,3049,44.999999999999815,90.0
191,0.06768081702498949,1223,47.66666666666649,90.0
192,0.06890440101840672,3581,50.33333333333316,90.0
193,0.07381363670151334,2160,52.99999999999983,90.0
194,0.0685434532474687,2172,55.66666666666651,90.0
195,0.07545599852823856,1964,58.33333333333318,90.0
196,0.0765111875308401,3123,60.99999999999985,90.0
197,0.07665781258884503,1555,63.66666666666653,90.0
198,0.08246363824643117,3005,66.3333333333332,90.0
199,0.08193975041226847,2098,68.99999999999987,90.0
200,0.08375531227170804,2159,71.66666666666654,90.0
201,0.0860569176303958,2080,74.33333333333321,90.0
202,0.0869622369524159,1795,76.99999999999989,90.0
203,0.08480573061364774,1715,79.66666666666657,90.0
204,0.08853616866474318,1431,82.33333333333324,90.0
205,0.07889490555947787,1872,84.99999999999991,90.0
206,0.08450814854151273,923,87.66666666666659,90.0
207,0.07289921618533501,1236,90.33333333333326,90.0
208,0.084024914834731,1084,92.99999999999993,90.0
209,0.08354701167140273,1140,95.6666666666666,90.0
210,0.08393040039396467,740,98.33333333333327,90.0
211,0.07946103523353648,648,100.99999999999994,90.0
212,0.09538530987327806,545,103.66666666666663,90.0
213,0.08154619298443133,603,106.3333333333333,90.0
214,0.09184766770341336,436,108.99999999999997,90.0
215,0.07788059528156595,271,111.66666666666664,90.0
216,0.09741338725628533,278,114.33333333333331,90.0
217,0.10238641822352992,201,116.99999999999999,90.0
218,0.10229810122116215,162,119.66666666666666,90.0
219,0.11317120318481871,96,122.33333333333334,90.0
