,name,x_coord,y_coord,orig_width,orig_height,orig_area,masked_width,masked_height,masked_area,masked_length,p20_masked,p21_masked
53,window_54,0.685,-0.8649999999999999,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,7599.999999999986,123.17565313528164
54,window_55,0.7350000000000001,-0.8649999999999999,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,1999.9999999999966,26.661644042785536
55,window_56,0.785,-0.8649999999999999,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,1999.9999999999966,13.795424256048504
56,window_57,0.8350000000000001,-0.8649999999999999,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,7599.999999999986,76.90804197966774
57,window_58,0.8850000000000001,-0.8649999999999999,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,12799.999999999978,151.81832902059134
58,window_59,0.935,-0.8649999999999999,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,7999.999999999986,122.45529141776883
59,window_60,0.9850000000000001,-0.8649999999999999,0.04999999999999993,0.050000000000000044,0.0024999999999999988,0.029999999999999916,0.050000000000000044,0.0014999999999999972,0.15999999999999992,12666.66666666669,184.76146762421325
60,window_61,0.035,-0.8149999999999998,0.05,0.050000000000000044,0.0025000000000000022,0.05,0.050000000000000044,0.0025000000000000022,0.20000000000000007,13999.999999999987,199.69503984319448
61,window_62,0.085,-0.8149999999999998,0.05000000000000001,0.050000000000000044,0.0025000000000000027,0.05000000000000001,0.050000000000000044,0.0025000000000000027,0.20000000000000012,10399.999999999989,148.48611563858984
62,window_63,0.135,-0.8149999999999998,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.20000000000000007,9599.999999999993,121.81591133483045
63,window_64,0.18500000000000003,-0.8149999999999998,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.20000000000000007,6799.999999999995,76.28170522968908
